start_hour_str,dow_str,start_station_name,city,avg_duration,number_of_trips
Early Afternoon,Friday,Paseo de San Antonio,San Jose,35.1,9
Nightime,Friday,San Jose Diridon Caltrain Station,San Jose,13.1,9
Afternoon,Friday,St James Park,San Jose,13.2,9
Afternoon,Friday,Adobe on Almaden,San Jose,46.9,9
Evening,Friday,Townsend at 7th,San Francisco,139.4,9
Evening,Friday,Commercial at Montgomery,San Francisco,11.8,9
Nightime,Friday,Market at Sansome,San Francisco,31.9,9
Morning,Friday,San Francisco City Hall,San Francisco,16.2,9
Mid Morning,Friday,Post at Kearney,San Francisco,36.7,9
Nightime,Friday,South Van Ness at Market,San Francisco,44.8,9
Mid Day,Friday,California Ave Caltrain Station,Palo Alto,29.4,9
Early Afternoon,Friday,Adobe on Almaden,San Jose,24.1,9
Afternoon,Friday,Mountain View City Hall,Mountain View,132.6,9
Early Afternoon,Friday,Japantown,San Jose,24.7,9
Mid Day,Friday,San Salvador at 1st,San Jose,16.0,9
Afternoon,Friday,Park at Olive,Palo Alto,22.0,9
Mid Day,Friday,Cowper at University,Palo Alto,214.6,9
Early Afternoon,Friday,Charleston Park/ North Bayshore Area,Mountain View,76.3,9
Early Afternoon,Saturday,Ryland Park,San Jose,12.6,9
Afternoon,Saturday,San Jose City Hall,San Jose,215.0,9
Nightime,Saturday,Paseo de San Antonio,San Jose,12.9,9
Nightime,Saturday,SJSU - San Salvador at 9th,San Jose,373.1,9
Evening,Saturday,Japantown,San Jose,10.3,9
Nightime,Saturday,San Francisco City Hall,San Francisco,33.1,9
Mid Morning,Saturday,Palo Alto Caltrain Station,Palo Alto,194.6,9
Evening,Saturday,Mountain View Caltrain Station,Mountain View,20.7,9
Afternoon,Saturday,Charleston Park/ North Bayshore Area,Mountain View,80.0,9
Mid Morning,Saturday,Rengstorff Avenue / California Street,Mountain View,1077.6,9
Evening,Saturday,San Antonio Caltrain Station,Mountain View,276.8,9
Afternoon,Sunday,Ryland Park,San Jose,19.2,8
Morning,Sunday,San Jose Civic Center,San Jose,28.5,8
Nightime,Sunday,Steuart at Market,San Francisco,24.3,8
Morning,Sunday,Spear at Folsom,San Francisco,47.4,8
Evening,Sunday,Temporary Transbay Terminal (Howard at Beale),San Francisco,57.9,8
Afternoon,Sunday,Washington at Kearney,San Francisco,14.4,8
Early Afternoon,Sunday,5th St at Folsom St,San Francisco,19.4,8
Nightime,Sunday,Post at Kearny,San Francisco,19.1,8
Nightime,Sunday,Townsend at 7th,San Francisco,14.3,8
Mid Morning,Sunday,Japantown,San Jose,25.6,8
Evening,Sunday,SJSU - San Salvador at 9th,San Jose,11.8,8
Evening,Sunday,Spear at Folsom,San Francisco,14.0,8
Mid Morning,Sunday,Adobe on Almaden,San Jose,54.1,8
Early Afternoon,Sunday,Santa Clara County Civic Center,San Jose,27.8,8
Mid Morning,Sunday,Mountain View City Hall,Mountain View,22.3,8
Mid Day,Monday,Adobe on Almaden,San Jose,22.6,8
Early Afternoon,Monday,Arena Green / SAP Center,San Jose,13.3,8
Morning,Monday,2nd at Folsom,San Francisco,8.3,8
Morning,Monday,Post at Kearny,San Francisco,38.9,8
Early Afternoon,Monday,Post at Kearney,San Francisco,24.8,8
Morning,Monday,Palo Alto Caltrain Station,Palo Alto,18.5,8
Mid Morning,Monday,San Antonio Caltrain Station,Mountain View,11.5,8
Evening,Monday,San Francisco City Hall,San Francisco,21.6,8
Afternoon,Monday,Post at Kearney,San Francisco,17.9,8
Mid Day,Monday,San Jose City Hall,San Jose,25.3,8
Nightime,Monday,Townsend at 7th,San Francisco,42.0,8
Mid Day,Monday,California Ave Caltrain Station,Palo Alto,23.1,8
Early Afternoon,Monday,San Antonio Shopping Center,Mountain View,32.0,8
Early Afternoon,Monday,San Antonio Caltrain Station,Mountain View,38.6,8
Evening,Monday,Mountain View City Hall,Mountain View,213.1,8
Early Afternoon,Tuesday,St James Park,San Jose,34.1,8
Morning,Tuesday,San Jose Civic Center,San Jose,14.9,8
Mid Morning,Tuesday,San Jose Diridon Caltrain Station,San Jose,12.3,8
Afternoon,Tuesday,MLK Library,San Jose,13.3,8
Evening,Tuesday,Townsend at 7th,San Francisco,13.9,8
Mid Day,Tuesday,Cowper at University,Palo Alto,188.6,8
Evening,Tuesday,University and Emerson,Palo Alto,26.0,8
Mid Morning,Tuesday,Palo Alto Caltrain Station,Palo Alto,60.4,8
Early Afternoon,Tuesday,San Antonio Caltrain Station,Mountain View,22.4,8
Early Afternoon,Tuesday,Santa Clara at Almaden,San Jose,28.0,8
Nightime,Tuesday,Market at 10th,San Francisco,19.1,8
Morning,Tuesday,2nd at Folsom,San Francisco,10.9,8
Afternoon,Tuesday,Evelyn Park and Ride,Mountain View,8.9,8
Mid Day,Wednesday,MLK Library,San Jose,11.5,8
Early Afternoon,Wednesday,Paseo de San Antonio,San Jose,33.6,8
Mid Day,Wednesday,SJSU 4th at San Carlos,San Jose,36.3,8
Early Afternoon,Wednesday,Washington at Kearney,San Francisco,17.1,8
Evening,Wednesday,San Francisco City Hall,San Francisco,17.4,8
Evening,Wednesday,Clay at Battery,San Francisco,17.6,8
Mid Morning,Wednesday,Broadway St at Battery St,San Francisco,103.5,8
Evening,Wednesday,Japantown,San Jose,19.0,8
Afternoon,Wednesday,Washington at Kearney,San Francisco,14.4,8
Morning,Wednesday,Mountain View Caltrain Station,Mountain View,21.6,8
Afternoon,Wednesday,Charleston Park/ North Bayshore Area,Mountain View,38.5,8
Early Afternoon,Wednesday,Castro Street and El Camino Real,Mountain View,44.6,8
Mid Day,Thursday,MLK Library,San Jose,30.9,8
Early Afternoon,Thursday,St James Park,San Jose,14.6,8
Mid Day,Thursday,San Jose City Hall,San Jose,13.0,8
Evening,Thursday,San Francisco City Hall,San Francisco,114.0,8
Evening,Thursday,Mountain View City Hall,Mountain View,13.4,8
Morning,Thursday,San Antonio Caltrain Station,Mountain View,20.5,8
Mid Day,Thursday,California Ave Caltrain Station,Palo Alto,22.8,8
Evening,Thursday,St James Park,San Jose,22.1,8
Nightime,Thursday,San Salvador at 1st,San Jose,10.4,8
Early Afternoon,Thursday,Santa Clara at Almaden,San Jose,82.4,8
Mid Morning,Thursday,Park at Olive,Palo Alto,53.0,8
Early Afternoon,Thursday,Park at Olive,Palo Alto,28.8,8
Mid Day,Thursday,Palo Alto Caltrain Station,Palo Alto,70.4,8
Mid Morning,Friday,Japantown,San Jose,17.6,8
Evening,Friday,Howard at 2nd,San Francisco,14.4,8
Afternoon,Friday,Washington at Kearney,San Francisco,68.9,8
Evening,Friday,Temporary Transbay Terminal (Howard at Beale),San Francisco,22.3,8
Nightime,Friday,Howard at 2nd,San Francisco,30.0,8
Mid Morning,Friday,San Antonio Caltrain Station,Mountain View,17.3,8
Morning,Friday,Rengstorff Avenue / California Street,Mountain View,18.5,8
Mid Day,Friday,SJSU - San Salvador at 9th,San Jose,12.3,8
Nightime,Friday,Clay at Battery,San Francisco,31.6,8
Mid Morning,Friday,Broadway St at Battery St,San Francisco,70.0,8
Morning,Friday,Washington at Kearny,San Francisco,74.5,8
Early Afternoon,Friday,San Salvador at 1st,San Jose,17.5,8
Mid Day,Friday,Adobe on Almaden,San Jose,13.3,8
Evening,Friday,Santa Clara at Almaden,San Jose,56.4,8
Mid Day,Friday,Palo Alto Caltrain Station,Palo Alto,184.5,8
Mid Day,Friday,University and Emerson,Palo Alto,36.1,8
Early Afternoon,Friday,Mountain View Caltrain Station,Mountain View,35.9,8
Afternoon,Friday,Rengstorff Avenue / California Street,Mountain View,17.6,8
Morning,Friday,San Antonio Shopping Center,Mountain View,19.8,8
Mid Day,Saturday,Redwood City Caltrain Station,Redwood City,82.1,8
Afternoon,Saturday,Ryland Park,San Jose,7.1,8
Mid Day,Saturday,San Salvador at 1st,San Jose,23.8,8
Nightime,Saturday,Santa Clara at Almaden,San Jose,98.0,8
Mid Morning,Saturday,SJSU - San Salvador at 9th,San Jose,9.9,8
Evening,Saturday,Golden Gate at Polk,San Francisco,16.3,8
Nightime,Saturday,San Francisco Caltrain (Townsend at 4th),San Francisco,141.3,8
Nightime,Saturday,Temporary Transbay Terminal (Howard at Beale),San Francisco,89.8,8
Nightime,Saturday,Embarcadero at Folsom,San Francisco,29.6,8
Morning,Saturday,Commercial at Montgomery,San Francisco,41.1,8
Nightime,Saturday,2nd at South Park,San Francisco,14.9,8
Evening,Saturday,SJSU 4th at San Carlos,San Jose,10.3,8
Mid Morning,Saturday,Post at Kearney,San Francisco,26.8,8
Mid Morning,Saturday,MLK Library,San Jose,107.1,8
Evening,Saturday,Palo Alto Caltrain Station,Palo Alto,41.6,8
Mid Morning,Saturday,California Ave Caltrain Station,Palo Alto,33.1,8
Early Afternoon,Saturday,Evelyn Park and Ride,Mountain View,23.4,8
Nightime,Saturday,Mountain View City Hall,Mountain View,332.4,8
Mid Morning,Saturday,Castro Street and El Camino Real,Mountain View,48.5,8
Morning,Sunday,2nd at South Park,San Francisco,14.6,7
Evening,Sunday,2nd at Folsom,San Francisco,12.7,7
Evening,Sunday,University and Emerson,Palo Alto,274.1,7
Early Afternoon,Sunday,Charleston Park/ North Bayshore Area,Mountain View,37.9,7
Nightime,Sunday,5th at Howard,San Francisco,39.9,7
Morning,Sunday,Townsend at 7th,San Francisco,62.0,7
Nightime,Sunday,San Francisco City Hall,San Francisco,466.3,7
Afternoon,Monday,St James Park,San Jose,12.9,7
Afternoon,Monday,SJSU - San Salvador at 9th,San Jose,16.4,7
Mid Morning,Monday,San Jose Diridon Caltrain Station,San Jose,32.6,7
Mid Morning,Monday,University and Emerson,Palo Alto,52.3,7
Early Afternoon,Monday,Palo Alto Caltrain Station,Palo Alto,32.0,7
Evening,Monday,Temporary Transbay Terminal (Howard at Beale),San Francisco,47.7,7
Afternoon,Monday,Adobe on Almaden,San Jose,11.4,7
Morning,Monday,Commercial at Montgomery,San Francisco,13.7,7
Early Afternoon,Monday,Adobe on Almaden,San Jose,15.0,7
Morning,Monday,Mountain View Caltrain Station,Mountain View,6.9,7
Morning,Monday,Broadway St at Battery St,San Francisco,132.6,7
Early Afternoon,Monday,Cowper at University,Palo Alto,35.0,7
Afternoon,Tuesday,San Pedro Square,San Jose,8.3,7
Evening,Tuesday,San Jose City Hall,San Jose,216.6,7
Mid Day,Tuesday,SJSU 4th at San Carlos,San Jose,224.9,7
Mid Day,Tuesday,Santa Clara at Almaden,San Jose,13.1,7
Early Afternoon,Tuesday,San Jose Diridon Caltrain Station,San Jose,17.4,7
Afternoon,Tuesday,Santa Clara at Almaden,San Jose,13.7,7
Early Afternoon,Tuesday,Japantown,San Jose,14.0,7
Nightime,Tuesday,San Francisco City Hall,San Francisco,21.0,7
Morning,Tuesday,Clay at Battery,San Francisco,42.1,7
Mid Morning,Tuesday,Cowper at University,Palo Alto,23.3,7
Evening,Tuesday,Washington at Kearney,San Francisco,30.6,7
Morning,Tuesday,Davis at Jackson,San Francisco,13.4,7
Evening,Tuesday,Arena Green / SAP Center,San Jose,12.0,7
Mid Morning,Tuesday,San Jose Civic Center,San Jose,14.3,7
Mid Day,Tuesday,Mountain View City Hall,Mountain View,34.6,7
Nightime,Tuesday,San Jose Civic Center,San Jose,509.0,7
Mid Morning,Tuesday,Park at Olive,Palo Alto,25.9,7
Early Afternoon,Tuesday,Cowper at University,Palo Alto,27.6,7
Early Afternoon,Tuesday,Castro Street and El Camino Real,Mountain View,34.7,7
Mid Day,Tuesday,University and Emerson,Palo Alto,60.9,7
Afternoon,Tuesday,Mountain View City Hall,Mountain View,12.6,7
Early Afternoon,Wednesday,St James Park,San Jose,8.4,7
Evening,Wednesday,Adobe on Almaden,San Jose,10.9,7
Evening,Wednesday,San Jose Civic Center,San Jose,17.9,7
Afternoon,Wednesday,Ryland Park,San Jose,15.0,7
Mid Day,Wednesday,St James Park,San Jose,250.6,7
Afternoon,Wednesday,San Salvador at 1st,San Jose,25.7,7
Evening,Wednesday,Santa Clara at Almaden,San Jose,23.0,7
Morning,Wednesday,Davis at Jackson,San Francisco,25.9,7
Morning,Wednesday,2nd at South Park,San Francisco,29.6,7
Afternoon,Wednesday,University and Emerson,Palo Alto,28.4,7
Mid Morning,Wednesday,Palo Alto Caltrain Station,Palo Alto,9.7,7
Early Afternoon,Wednesday,San Antonio Shopping Center,Mountain View,17.1,7
Afternoon,Wednesday,San Antonio Caltrain Station,Mountain View,20.9,7
Mid Morning,Wednesday,San Antonio Caltrain Station,Mountain View,96.0,7
Mid Morning,Wednesday,Davis at Jackson,San Francisco,8.7,7
Morning,Wednesday,Commercial at Montgomery,San Francisco,14.0,7
Mid Morning,Wednesday,San Jose Civic Center,San Jose,11.0,7
Morning,Wednesday,San Jose Civic Center,San Jose,12.0,7
Nightime,Wednesday,2nd at South Park,San Francisco,92.0,7
Mid Morning,Wednesday,San Salvador at 1st,San Jose,43.3,7
Mid Morning,Wednesday,SJSU - San Salvador at 9th,San Jose,18.4,7
Afternoon,Wednesday,Stanford in Redwood City,Redwood City,16.7,7
Morning,Wednesday,Redwood City Caltrain Station,Redwood City,73.6,7
Early Afternoon,Wednesday,Mountain View City Hall,Mountain View,20.6,7
Early Afternoon,Thursday,San Jose City Hall,San Jose,21.4,7
Afternoon,Thursday,SJSU 4th at San Carlos,San Jose,12.9,7
Mid Day,Thursday,Santa Clara at Almaden,San Jose,10.6,7
Nightime,Thursday,South Van Ness at Market,San Francisco,54.4,7
Nightime,Thursday,San Francisco Caltrain (Townsend at 4th),San Francisco,138.4,7
Mid Morning,Thursday,Palo Alto Caltrain Station,Palo Alto,252.6,7
Nightime,Thursday,Mechanics Plaza (Market at Battery),San Francisco,23.3,7
Morning,Thursday,Ryland Park,San Jose,11.1,7
Mid Day,Thursday,Paseo de San Antonio,San Jose,12.3,7
Nightime,Thursday,Washington at Kearney,San Francisco,42.7,7
Nightime,Thursday,Santa Clara at Almaden,San Jose,1230.0,7
Evening,Thursday,Commercial at Montgomery,San Francisco,18.3,7
Early Afternoon,Thursday,Mountain View City Hall,Mountain View,45.1,7
Afternoon,Thursday,Charleston Park/ North Bayshore Area,Mountain View,28.7,7
Mid Day,Friday,Redwood City Caltrain Station,Redwood City,227.4,7
Nightime,Friday,San Francisco City Hall,San Francisco,37.1,7
Nightime,Friday,Broadway St at Battery St,San Francisco,24.6,7
Morning,Friday,Mechanics Plaza (Market at Battery),San Francisco,105.4,7
Mid Morning,Friday,Cowper at University,Palo Alto,23.9,7
Afternoon,Friday,Palo Alto Caltrain Station,Palo Alto,15.7,7
Morning,Friday,Spear at Folsom,San Francisco,14.9,7
Evening,Friday,MLK Library,San Jose,114.0,7
Afternoon,Friday,Redwood City Caltrain Station,Redwood City,11.6,7
Mid Day,Friday,Charleston Park/ North Bayshore Area,Mountain View,47.3,7
Mid Morning,Friday,Castro Street and El Camino Real,Mountain View,15.3,7
Early Afternoon,Saturday,San Jose City Hall,San Jose,22.9,7
Morning,Saturday,Embarcadero at Folsom,San Francisco,24.7,7
Mid Day,Saturday,San Antonio Shopping Center,Mountain View,23.3,7
Nightime,Saturday,Golden Gate at Polk,San Francisco,119.4,7
Morning,Saturday,Beale at Market,San Francisco,34.9,7
Afternoon,Saturday,San Salvador at 1st,San Jose,30.4,7
Morning,Saturday,San Jose Civic Center,San Jose,109.6,7
Nightime,Saturday,San Jose City Hall,San Jose,842.4,7
Mid Morning,Saturday,Cowper at University,Palo Alto,79.7,7
Early Afternoon,Saturday,Charleston Park/ North Bayshore Area,Mountain View,93.7,7
Afternoon,Saturday,Rengstorff Avenue / California Street,Mountain View,18.9,7
Afternoon,Saturday,Evelyn Park and Ride,Mountain View,12.6,7
Evening,Sunday,MLK Library,San Jose,51.8,6
Mid Morning,Sunday,Arena Green / SAP Center,San Jose,280.0,6
Afternoon,Sunday,Santa Clara County Civic Center,San Jose,13.3,6
Nightime,Sunday,San Jose Diridon Caltrain Station,San Jose,18.7,6
Evening,Sunday,San Jose Diridon Caltrain Station,San Jose,12.2,6
Evening,Sunday,Civic Center BART (7th at Market),San Francisco,13.8,6
Morning,Sunday,Golden Gate at Polk,San Francisco,15.5,6
Mid Morning,Sunday,Cowper at University,Palo Alto,36.8,6
Evening,Sunday,Japantown,San Jose,14.7,6
Nightime,Sunday,Beale at Market,San Francisco,42.0,6
Morning,Sunday,Commercial at Montgomery,San Francisco,123.0,6
Mid Day,Sunday,Adobe on Almaden,San Jose,19.5,6
Mid Morning,Sunday,Redwood City Caltrain Station,Redwood City,307.7,6
Morning,Sunday,San Francisco Caltrain 2 (330 Townsend),San Francisco,16.3,6
Mid Day,Sunday,Arena Green / SAP Center,San Jose,34.8,6
Morning,Sunday,Palo Alto Caltrain Station,Palo Alto,29.3,6
Evening,Sunday,Palo Alto Caltrain Station,Palo Alto,26.3,6
Mid Morning,Sunday,San Antonio Caltrain Station,Mountain View,21.8,6
Evening,Sunday,San Jose Civic Center,San Jose,9.8,6
Morning,Sunday,Post at Kearney,San Francisco,38.2,6
Evening,Sunday,California Ave Caltrain Station,Palo Alto,35.8,6
Mid Morning,Sunday,Evelyn Park and Ride,Mountain View,21.3,6
Mid Day,Sunday,Charleston Park/ North Bayshore Area,Mountain View,76.2,6
Evening,Monday,MLK Library,San Jose,31.3,6
Early Afternoon,Monday,SJSU - San Salvador at 9th,San Jose,15.3,6
Morning,Monday,San Jose Diridon Caltrain Station,San Jose,12.0,6
Nightime,Monday,2nd at South Park,San Francisco,25.3,6
Evening,Monday,Golden Gate at Polk,San Francisco,21.8,6
Nightime,Monday,Commercial at Montgomery,San Francisco,11.7,6
Nightime,Monday,2nd at Townsend,San Francisco,31.3,6
Early Afternoon,Monday,MLK Library,San Jose,15.2,6
Mid Day,Monday,San Jose Diridon Caltrain Station,San Jose,23.7,6
Mid Morning,Monday,Post at Kearney,San Francisco,180.3,6
Evening,Monday,Broadway St at Battery St,San Francisco,41.8,6
Mid Morning,Monday,Park at Olive,Palo Alto,276.2,6
Mid Day,Monday,Rengstorff Avenue / California Street,Mountain View,21.0,6
Afternoon,Monday,San Antonio Shopping Center,Mountain View,12.0,6
Afternoon,Monday,Rengstorff Avenue / California Street,Mountain View,14.2,6
Evening,Monday,San Antonio Caltrain Station,Mountain View,11.7,6
Afternoon,Monday,University and Emerson,Palo Alto,23.0,6
Evening,Monday,Castro Street and El Camino Real,Mountain View,34.5,6
Early Afternoon,Tuesday,San Pedro Square,San Jose,15.8,6
Mid Day,Tuesday,San Jose City Hall,San Jose,18.2,6
Afternoon,Tuesday,SJSU - San Salvador at 9th,San Jose,16.5,6
Early Afternoon,Tuesday,Redwood City Caltrain Station,Redwood City,10.2,6
Nightime,Tuesday,San Jose Diridon Caltrain Station,San Jose,222.5,6
Evening,Tuesday,Golden Gate at Polk,San Francisco,8.8,6
Morning,Tuesday,San Francisco City Hall,San Francisco,15.2,6
Afternoon,Tuesday,5th St at Folsom St,San Francisco,28.7,6
Nightime,Tuesday,Civic Center BART (7th at Market),San Francisco,24.7,6
Morning,Tuesday,Santa Clara at Almaden,San Jose,5.3,6
Mid Day,Tuesday,Park at Olive,Palo Alto,17.3,6
Morning,Tuesday,Mountain View City Hall,Mountain View,8.8,6
Early Afternoon,Tuesday,Mountain View City Hall,Mountain View,10.8,6
Morning,Tuesday,Rengstorff Avenue / California Street,Mountain View,12.5,6
Morning,Tuesday,Japantown,San Jose,15.2,6
Afternoon,Tuesday,Castro Street and El Camino Real,Mountain View,9.5,6
Afternoon,Tuesday,Rengstorff Avenue / California Street,Mountain View,14.7,6
Afternoon,Tuesday,San Antonio Shopping Center,Mountain View,8.5,6
Morning,Tuesday,Commercial at Montgomery,San Francisco,55.8,6
Afternoon,Wednesday,MLK Library,San Jose,29.5,6
Mid Day,Wednesday,San Salvador at 1st,San Jose,92.0,6
Mid Day,Wednesday,Arena Green / SAP Center,San Jose,10.5,6
Early Afternoon,Wednesday,SJSU - San Salvador at 9th,San Jose,10.3,6
Mid Day,Wednesday,Santa Clara County Civic Center,San Jose,21.0,6
Mid Day,Wednesday,Santa Clara at Almaden,San Jose,14.3,6
Nightime,Wednesday,San Jose Civic Center,San Jose,211.7,6
Nightime,Wednesday,Civic Center BART (7th at Market),San Francisco,13.3,6
Mid Morning,Wednesday,Cowper at University,Palo Alto,33.8,6
Mid Morning,Wednesday,University and Emerson,Palo Alto,1737.2,6
Evening,Wednesday,University and Emerson,Palo Alto,29.8,6
Evening,Wednesday,Post at Kearney,San Francisco,8.8,6
Morning,Wednesday,California Ave Caltrain Station,Palo Alto,25.0,6
Morning,Wednesday,Mountain View City Hall,Mountain View,9.3,6
Evening,Wednesday,Mountain View Caltrain Station,Mountain View,13.2,6
Early Afternoon,Wednesday,Mountain View Caltrain Station,Mountain View,33.2,6
Early Afternoon,Wednesday,Rengstorff Avenue / California Street,Mountain View,26.5,6
Mid Morning,Wednesday,Castro Street and El Camino Real,Mountain View,56.7,6
Mid Day,Thursday,St James Park,San Jose,20.3,6
Nightime,Thursday,San Jose Civic Center,San Jose,111.8,6
Mid Day,Thursday,San Jose Government Center,San Jose,16.7,6
Mid Morning,Thursday,St James Park,San Jose,13.5,6
Afternoon,Thursday,Santa Clara County Civic Center,San Jose,20.8,6
Nightime,Thursday,Beale at Market,San Francisco,43.7,6
Nightime,Thursday,2nd at Folsom,San Francisco,5.8,6
